userId,RecommendedItemIds
294,22976 19127 19241 35473 18586 
296,18741 35061 17644 25694 8809 
299,12446 16966 13215 5811 8958 
301,1037 36155 16104 3209 4386 
308,18200 17383 29916 31267 31766 
310,17321 17794 10944 27150 18518 
312,5054 14705 8425 9243 14381 
314,30453 32903 7489 24028 25729 
318,21403 27460 10431 17862 5499 
321,29642 26736 29650 19148 2144 
326,28347 31162 3303 20257 23122 
327,30261 17301 32537 36865 7698 
333,16825 25329 3174 6237 2553 
336,7918 12594 30087 24786 17893 
337,11107 14111 12426 4253 36857 
339,31341 29046 21495 2623 8948 
344,6442 16001 14538 33708 21304 
350,30616 252 21796 5866 14605 
353,12275 3662 22724 21648 8909 
355,18755 23843 13963 18437 618 
359,17759 1017 32860 33757 33198 
361,7274 32674 27131 33398 718 
364,25925 1192 12255 24853 6617 
365,15994 18351 1294 5839 65 
374,15973 20941 33266 5884 28946 
375,2911 14634 19987 35300 18849 
376,19409 32334 19658 12491 33543 
378,17011 18063 17756 27753 10278 
379,3659 8506 31962 13303 27098 
380,26585 8476 9349 36843 21884 
383,24198 29521 36708 19318 2134 
385,16314 22007 34421 10480 30370 
388,18497 3356 8001 20037 4327 
390,14125 25759 21725 11529 11963 
393,17936 2442 366 5644 30320 
399,15973 8216 10685 13886 5494 
401,27143 11745 5086 36076 11975 
405,34826 30717 3223 35480 23833 
412,473 29885 15959 12556 36194 
413,33562 2041 4735 24488 34090 
415,22767 21486 23137 5861 15016 
418,17041 30137 4261 33109 18616 
431,19426 16803 2034 269 35738 
433,11758 29221 25938 31107 33867 
441,21799 1141 36663 17272 23273 
443,15973 8216 33266 33215 10478 
445,21495 31341 2623 26621 29046 
449,14869 14441 23011 1611 33110 
456,8922 6080 23572 34509 10514 
458,4410 25967 1107 33510 34718 
459,14197 29682 18311 18563 1877 
463,27569 33037 5279 17510 32802 
466,12275 3662 22724 25513 30924 
477,31090 16399 26447 32672 21556 
478,28966 28203 14317 33175 32382 
481,12347 11868 26147 28761 26842 
487,7811 25936 35158 22186 26686 
488,26474 13846 2909 15894 2625 
491,5834 17833 15932 9949 24918 
494,32684 34084 17260 10615 10661 
503,36745 13886 18393 15596 24662 
504,36212 11397 11964 15732 4725 
508,6320 23036 28430 30244 8093 
509,19597 20139 6828 7756 15735 
510,15971 12997 24626 34313 28590 
511,17126 3272 9123 24263 1141 
516,5578 17782 33215 12594 35300 
524,29341 22272 17126 3272 9123 
527,15743 17648 1448 32019 27911 
531,30365 13020 16721 19388 21336 
532,28672 23833 35381 24372 31939 
541,30059 13668 28036 26011 21083 
542,14738 33628 4554 23980 30722 
543,36965 11946 28010 11031 13822 
549,12308 26350 27003 6666 13594 
551,23336 16803 11752 35579 18514 
559,19159 28021 19465 33136 24237 
565,8085 10108 2595 23094 34354 
568,2068 6446 6263 2623 30453 
569,2561 33166 29046 31341 30399 
572,4475 36889 11758 37132 31076 
582,27847 30391 2928 11066 4177 
589,27508 13376 32687 32287 23833 
590,23336 16803 34602 16687 14734 
592,24786 30087 25958 9164 13364 
595,16890 31701 2175 1070 13955 
599,17925 28151 30677 13042 8134 
600,16632 1489 27071 3067 22061 
603,28753 9045 3456 20256 15291 
605,15973 8216 36723 19565 33266 
606,14372 12264 32287 31107 30486 
615,5945 8752 24974 27674 15851 
616,19887 2404 20398 31450 1316 
617,31711 26436 19775 36646 8211 
621,27271 6876 3433 12900 12609 
632,22224 20235 30050 4505 36049 
643,31830 20283 19377 10518 17881 
646,19705 1162 33939 12270 25735 
651,27163 22509 24019 571 9297 
652,4228 25938 18967 24488 14026 
653,25626 26962 22634 32937 26574 
654,11543 14815 9627 8832 30494 
658,32916 11420 13502 30645 35805 
659,5298 26270 1709 9125 35300 
663,29046 31341 37065 21495 2623 
665,23506 36951 11989 7114 34530 
673,20301 1320 25316 4635 29387 
675,8597 20237 22012 15944 34894 
680,32674 7274 33398 12491 27131 
681,18782 28303 28151 17925 4708 
684,17011 10278 17756 27753 33475 
691,6821 14797 4735 12312 24311 
696,19987 17210 37056 16505 19985 
700,21884 34685 12028 21796 5866 
705,3584 22029 6258 13920 36204 
706,17676 28154 23044 8649 6574 
710,4064 24880 36905 11264 10446 
712,1076 17648 1448 32019 37065 
713,37065 26621 29046 21495 2623 
715,22103 24651 11008 7483 28877 
717,25421 19597 33672 25248 184 
722,14572 12264 35072 15500 30576 
725,21952 19740 19163 6476 3647 
729,15423 18774 25367 8648 8958 
733,7048 5526 11975 32093 19462 
739,19516 2146 2047 36350 3077 
741,15743 12281 18586 17383 33475 
744,17132 11939 16446 27591 35670 
747,8216 15973 20941 16288 10179 
750,269 13270 6111 18970 6612 
757,8236 35585 26657 21433 4804 
759,33755 35997 15356 14458 9980 
761,20495 13160 28199 26739 30019 
773,250 2266 29905 32690 7344 
777,36230 36524 34406 4393 13105 
780,24547 14055 6842 16965 25908 
782,2049 9233 13651 11366 34281 
784,15973 20941 7147 366 17605 
787,2623 31341 37065 26621 29046 
788,19529 18741 17782 35061 17597 
789,9902 30159 24932 21412 12102 
791,26412 24540 30817 22494 35132 
792,17938 24356 2829 20947 4618 
796,17991 6623 33660 31924 8760 
801,31484 21388 8376 19891 30234 
806,10491 12941 18740 18160 22365 
808,36338 36935 11677 15818 5232 
810,10859 13547 36998 4552 13463 
813,25736 5494 17925 5054 26447 
816,25860 36918 10663 33509 3435 
820,22086 16399 32672 26447 18516 
826,10040 7951 6459 30012 13715 
827,5618 11775 13395 15421 17120 
828,15885 19237 22976 19127 22635 
831,13267 19459 15534 15214 34208 
833,34462 8660 22770 21879 9963 
834,10488 17082 13920 2148 266 
835,35158 3853 2892 33143 36535 
839,13257 34561 1267 35378 199 
850,34173 19419 16076 1469 35430 
852,2143 29824 21189 16845 31833 
853,28461 28879 19798 7918 17607 
854,9576 10410 2675 6871 31825 
857,25626 32937 12275 7901 24942 
862,12091 34685 12028 21884 12841 
867,33475 17383 30019 2712 30622 
869,7179 6151 26020 12235 27135 
873,31057 8146 36723 20389 34547 
874,18527 12569 17602 1961 664 
879,35953 33215 17644 13530 6314 
883,36387 20264 12882 30405 28196 
884,18383 18753 16768 33443 31103 
886,7274 8759 27131 33398 718 
888,1659 34504 1793 8752 30722 
890,9669 30622 12939 30019 5792 
899,19710 2854 30170 5540 36578 
900,15743 26473 25219 104 16411 
905,14020 16830 17583 18967 14001 
907,28294 31800 27911 16653 21739 
908,11286 5585 8418 7716 33562 
909,25789 31755 199 35378 2038 
916,3943 28358 10470 30760 3779 
919,35486 17529 32083 7876 9207 
926,22465 34285 3426 5373 30033 
927,18351 15994 65 23241 15761 
929,1181 19156 18035 23537 26688 
937,12533 29560 16180 8948 9239 
942,4386 15406 3587 35138 31246 
944,31900 32015 12642 26475 23702 
946,6246 29987 3740 1607 6483 
947,25657 18320 15313 4133 13949 
949,16087 17001 18970 13532 23204 
956,1617 29737 28830 29505 30717 
958,14791 14398 25893 31089 4925 
961,31924 6623 27257 18069 8424 
968,30956 22002 17126 3272 9123 
969,23713 19384 1696 35703 34208 
972,15729 12544 27318 35371 9884 
977,17008 9973 12153 32432 35402 
978,18035 31768 8810 16223 22103 
979,18200 17383 19516 12113 6193 
982,269 12362 19230 2522 29343 
983,27799 21667 29529 23616 25962 
987,30885 36416 22066 25286 17021 
990,16421 31542 17064 13027 14059 
1005,2602 33033 35314 23034 22502 
1010,29316 23837 28142 2912 35129 
1011,26621 31341 2561 12157 14105 
1014,29046 37065 31341 2623 26621 
1016,4836 9178 27776 21812 35805 
1017,8415 30280 28433 15898 31233 
1033,16891 21776 8147 18468 18705 
1043,19408 9105 37142 12378 12384 
1044,18562 29223 15980 20796 33745 
1046,8978 28879 10021 36967 13515 
1055,33443 24547 17207 3272 33215 
1060,35091 15534 18480 30317 28848 
1061,28083 14174 21015 1562 30708 
1067,6550 29793 32887 24945 27183 
1068,24056 3532 14052 14838 31743 
1076,15709 34324 16772 6278 15379 
1077,17782 6725 3173 30808 30440 
1084,11868 28761 26147 4976 9045 
1097,6699 6820 19529 12222 36663 
1102,27847 2928 12628 27071 17540 
1107,23507 33554 13214 33827 1141 
1110,31924 18069 13214 6623 13701 
1112,31506 28817 21561 5680 29282 
1113,1518 26077 10727 25598 20156 
1114,16399 26447 31090 18516 21556 
1117,3826 31137 28518 22982 1141 
1118,23336 29229 16803 13530 16687 
1121,21996 25481 9766 19348 14357 
1122,30492 30340 15215 30064 34274 
1128,8752 30649 1447 11994 28127 
1135,35772 18972 7766 2368 15634 
1136,4735 33562 22389 24488 6821 
1137,13502 16965 25908 18946 32311 
1144,5283 22116 15885 25015 23920 
1145,22346 32889 36791 31406 19631 
1146,31891 13425 8235 12241 18246 
1148,19426 31341 29046 16803 5732 
1151,32573 29678 3659 3707 12187 
1152,2561 26621 29046 29408 12530 
1157,33551 32585 25624 12004 36392 
1159,10098 31932 14565 11628 15396 
1161,20444 32281 10663 33509 36918 
1163,28018 30595 9630 6646 23293 
1165,21796 5866 13267 15214 34208 
1173,3889 15920 11531 22280 23406 
1175,22344 4966 14063 21796 5866 
1177,20620 27847 27071 4177 7716 
1178,5290 5220 29848 30810 33132 
1180,7928 6080 5579 26397 30526 
1181,21412 8394 12873 3398 17648 
1184,2424 19452 7241 31082 21086 
1189,18806 8914 2546 29874 33065 
1190,14404 30059 2538 4731 21658 
1193,2157 7586 13017 4357 28961 
1201,8336 13574 12523 30265 21590 
1204,5494 28121 26070 29935 35218 
1205,21459 22102 37132 13859 17871 
1218,14020 3694 385 35626 5732 
1222,26097 4670 26440 12275 29460 
1224,36620 11237 3314 27711 14465 
1229,14762 18509 2840 21806 33475 
1233,36544 34767 3653 17694 11446 
1235,1811 5956 31830 31609 17982 
1236,17414 14363 9489 72 23476 
1238,22399 34610 21801 26608 20281 
1240,16766 3958 19543 3444 13050 
1249,10275 5227 35113 26809 34250 
1256,28771 18479 36547 11124 21322 
1263,10160 23499 17585 11582 18349 
1264,18782 27761 30360 28303 23980 
1279,23213 7406 963 27530 10097 
1280,28566 4799 32214 33129 13256 
1282,15179 34238 5280 31487 16839 
1289,17821 36599 34642 22703 17280 
1291,20825 4175 17023 22706 31360 
1292,32447 16437 31136 6446 15452 
1297,15732 10016 30354 9630 11397 
1298,617 14616 36494 14712 19500 
1314,4064 10446 24626 10129 11023 
1316,16649 34140 36708 22650 12981 
1322,1867 35916 10785 2125 32789 
1327,17925 22994 23282 32722 2597 
1333,6743 31586 35692 12799 37102 
1334,29046 21495 37065 26621 31341 
1335,9730 18156 24372 26285 3840 
1336,16981 27198 35647 32151 17023 
1343,17620 30032 8602 1677 16782 
1345,23951 35065 21899 27717 5811 
1346,12102 8394 12873 3398 17648 
1348,17463 8810 11975 12551 4850 
1356,71 5706 28213 28109 8640 
1361,28982 26741 26547 6328 12122 
1365,12535 3864 19512 30385 35919 
1373,27885 21644 24512 9237 23993 
1378,27452 5489 1977 23571 11038 
1379,32802 21484 5591 16687 10059 
1387,14762 36248 21884 34685 12028 
1391,12362 1188 269 30486 19230 
1405,18558 14626 21719 31954 6798 
1406,14020 7811 3577 25425 2108 
1408,10685 21818 13886 5494 27507 
1416,13886 33173 2049 13651 535 
1417,13530 20413 19532 20507 8550 
1418,4700 5713 24662 9709 6530 
1420,17782 18412 3272 8536 6365 
1423,30141 4574 15585 3163 29359 
1426,3224 17893 21814 19523 19427 
1428,36256 10072 16485 26844 24202 
1431,22608 1464 4561 5546 32768 
1433,6872 23204 8548 16087 29649 
1436,10149 22690 34638 35189 16505 
1438,14020 24639 27477 2924 11529 
1444,15431 36231 24133 29114 10700 
1445,21840 7933 5421 3740 175 
1447,34129 35577 24002 3406 8129 
1452,19077 14725 30539 35250 25659 
1453,26024 1766 12913 35095 876 
1463,23580 14118 26044 35345 8252 
1470,32353 5846 13649 36986 28342 
1473,2764 16168 16091 21635 2441 
1474,31329 3272 20518 5747 9562 
1476,23951 12231 35560 1410 13178 
1481,29046 33215 2561 18063 17011 
1484,30453 30492 15721 29993 9833 
1486,17925 23282 7103 32722 2597 
1487,30087 2561 29642 19396 8959 
1493,34790 9381 20301 29317 13373 
1501,21949 568 8173 10925 22002 
1502,8049 36932 26352 32918 21409 
1503,2519 12102 21412 29383 8394 
1506,32986 30696 17397 15180 16167 
1508,15743 1076 5945 32019 1448 
1509,4475 35300 31988 19632 35850 
1510,10573 1742 36904 10606 1174 
1511,20256 3515 14118 36663 6627 
1516,31961 34439 18359 31836 16087 
1527,153 33443 16768 22029 9577 
1528,34242 442 11771 29932 5429 
1538,9167 23916 22575 23455 6275 
1547,31616 28867 14212 18380 10227 
1551,21406 27011 20859 5859 20611 
1555,1617 13284 31830 29737 19377 
1560,1646 21443 8563 19335 25339 
1564,33475 17383 22533 25886 34125 
1572,12547 11266 31750 6606 10541 
1576,29355 26605 31556 30923 16414 
1577,34806 18694 23703 988 32986 
1578,2108 960 32447 15452 1107 
1587,367 10606 4120 15607 13041 
1588,15983 12614 15352 27584 8563 
1606,17585 34940 36372 28867 10800 
1607,28151 17925 4708 32722 2597 
1617,7660 26423 35877 15627 26151 
1620,29408 12530 19977 19663 20237 
1624,32916 30595 12533 8948 16180 
1626,19887 31450 1316 20398 9563 
1627,31209 20401 27816 3587 19887 
1635,17782 35061 17644 8809 33213 
1636,2519 28440 23580 19703 30564 
1637,32578 35061 8482 37030 30408 
1638,11775 5618 13395 16965 10202 
1641,2061 21025 23626 15969 8049 
1642,4374 3433 35916 37100 27271 
1643,12146 18178 35737 32119 30885 
1644,4674 33628 30360 14738 36468 
1645,38 22865 21626 6775 9103 
1647,20139 6828 7756 15735 10133 
1648,22776 7470 35740 14319 29193 
1649,18849 32093 11745 33525 4850 
1657,24825 27124 29972 5030 10844 
1658,34947 27748 15674 8109 34401 
1661,34602 27027 1728 16803 21202 
1663,18295 31 27995 35405 9957 
1664,19486 27938 3052 33443 14762 
1667,10098 6096 20195 20558 34438 
1670,15108 23788 20955 16451 13726 
1675,1548 3694 385 5732 35626 
1681,29805 25556 15121 16585 1141 
1684,18910 35501 4051 1028 28374 
1685,7716 15608 32850 28570 4668 
1686,21652 7678 17782 28783 10452 
1693,2191 35346 24313 6508 98 
1696,15743 17648 32019 1448 30923 
1699,2041 20955 1306 33562 7961 
1707,35486 13886 7876 11993 6343 
1713,30825 16047 1103 1267 11716 
1719,6893 18468 32438 24259 27360 
1723,12587 31512 13241 28824 25589 
1726,27719 17866 7943 22888 14363 
1727,5117 26984 23143 28176 23089 
1728,19426 16803 34602 16687 11252 
1734,26621 29046 2561 37065 2623 
1739,30387 29353 24422 18277 34266 
1740,25740 2928 36620 15019 30758 
1750,25444 902 15764 9035 2640 
1756,32591 36248 23188 16803 19426 
1757,20609 10243 30043 34440 32488 
1760,31755 25789 13728 19566 25477 
1761,21425 22282 27591 4839 35746 
1764,14912 26020 11017 15971 24807 
1765,34510 13066 3281 23784 19503 
1766,24299 2984 2580 30519 10106 
1767,31961 16791 24932 3006 31203 
1768,3017 8646 27477 5352 29572 
1773,36547 11124 18479 30435 35378 
1782,15179 37082 35366 9489 11371 
1785,2261 27023 25749 20080 9485 
1786,31800 28294 27911 16653 13367 
1787,24547 19532 15971 24639 19907 
1788,26473 2759 17351 37125 29059 
1789,21412 12102 3398 9980 12873 
1792,32684 34084 17260 10615 10661 
1796,24130 4620 26744 34102 21627 
1800,8510 16004 15628 22829 3202 
1803,7566 30320 7010 12396 18470 
1804,29613 30071 8900 12164 34167 
1805,34351 2928 19197 5422 20620 
1806,8597 15829 20237 9962 22012 
1807,10452 2134 32616 8842 17843 
1808,12295 14119 12492 19718 2983 
1812,36487 33153 31976 25188 93 
1813,16825 22787 2928 1713 9519 
1816,19718 34085 13267 26691 10834 
1818,16288 25797 5526 19462 35521 
1820,14372 15721 12264 28688 12284 
1823,35300 1894 6612 20495 26739 
1827,1076 17648 14525 32019 1448 
1829,23599 21149 27322 23293 28018 
1833,4173 16599 25564 17656 36526 
1845,9512 28043 32597 21885 3468 
1857,26104 16478 12077 19524 1299 
1858,10685 31992 18393 6111 14667 
1862,12654 873 9982 15732 20292 
1866,22028 28083 14556 36326 4238 
1874,25675 28437 24837 5543 34788 
1875,25473 2786 27554 24126 35366 
1876,4244 36663 30059 32332 8134 
1879,7906 10482 23277 33173 30173 
1881,4847 32342 25121 20279 16614 
1883,2004 16633 2585 21190 23703 
1885,11408 15865 29730 246 15623 
1888,4922 8309 20680 30804 34685 
1898,20139 6828 7756 34788 10133 
1899,36601 16087 20774 35832 9567 
1900,29035 36134 19824 4602 10216 
1901,36850 35189 5861 16505 21027 
1906,102 30400 5618 11775 13395 
1910,27047 34473 15912 23296 34050 
1911,16856 15086 11124 18479 36547 
1918,36552 6744 27885 21644 15721 
1919,24512 740 24816 5144 34256 
1920,14738 26407 33628 8877 16511 
1933,4735 32287 11592 6821 33562 
1935,3993 30674 9239 17198 1181 
1936,20158 33550 30181 370 24413 
1938,32019 15743 17648 1076 28910 
1940,35513 16891 24281 23901 26713 
1941,29408 12530 19977 462 36001 
1943,2068 8496 32447 31136 18016 
1944,1033 16834 25258 9782 18597 
1945,24405 5864 15192 15624 23983 
1947,13920 2148 7114 36261 15089 
1948,23336 16803 21910 35105 33215 
1950,36811 51 31800 15233 23958 
1952,2049 9233 13651 11366 34281 
1954,8146 36248 14734 32591 33475 
1955,30758 4525 14860 27847 24141 
1956,1728 11028 17033 34499 13038 
1957,8555 32972 16255 36463 1928 
1963,19372 25142 19330 26070 29935 
1964,52 12653 35036 9271 34593 
1976,1375 33212 35426 976 5995 
1977,26834 7484 24995 24593 16961 
1978,12288 201 1041 31496 16333 
1981,15634 24372 34031 13228 6773 
1985,35703 1696 34208 15214 4946 
1986,876 36989 19452 29229 49 
1991,2049 9233 13651 11366 33558 
1993,16659 6365 2882 13403 7250 
1999,30803 5485 798 18383 5734 
2007,16331 13333 2854 28097 2519 
2009,32580 17943 900 26791 14537 
2011,17781 16345 33298 13502 17815 
2013,13064 13211 6508 20731 7019 
2017,25626 3670 32937 20348 18081 
2020,28572 12925 9830 30087 17841 
2027,4971 22938 35310 21999 19709 
2028,14651 24247 35149 17272 32537 
2037,8488 24688 14105 13886 18351 
2040,12140 4887 36171 3165 32369 
2041,28966 28203 35738 32382 31179 
2042,30760 3943 24865 10470 22629 
2045,2712 28867 30019 23581 18733 
2051,12866 35300 2464 27009 19987 
2052,11485 568 751 37031 3736 
2053,19426 16803 21399 4009 30997 
2054,21134 21830 3433 35502 1605 
2058,2049 9233 13651 11366 34281 
2060,13886 31992 6111 19177 29311 
2061,18630 31339 3001 29052 33462 
2066,33215 3224 9598 12594 6184 
2072,12362 35738 616 27726 2030 
2073,23506 36951 11989 7114 34530 
2080,876 16782 10755 1677 27242 
2081,31223 13925 30230 29502 1826 
2084,8759 32674 10606 15607 1174 
2086,22435 29912 33253 25227 15643 
2090,10972 7439 8447 14468 4077 
2091,23336 11707 28750 16803 33215 
2095,23837 26884 7967 30672 2522 
2097,5093 30669 29966 29980 25125 
2106,28294 31800 27911 16653 21739 
2108,10530 32545 1400 13042 27488 
2117,14738 33628 4554 23980 29178 
2119,8187 14154 12997 17893 24639 
2121,616 8496 6446 12362 35738 
2124,104 34568 36238 17396 13017 
2129,16020 11982 9862 6286 9519 
2130,21505 3077 12340 12305 1057 
2132,29478 26468 14318 3704 25564 
2133,29046 26621 2561 2623 21495 
2135,6821 20413 8550 32179 7876 
2136,25627 9979 29120 11399 22406 
2137,15687 35158 14634 19022 26024 
2146,30104 22693 185 19270 34736 
2147,35355 28676 35622 31439 23799 
2149,23978 33463 26399 6220 22649 
2155,199 35378 26307 11592 17272 
2156,30729 25693 8498 9023 28775 
2157,7737 19703 4034 35113 30441 
2164,34351 30100 34007 21295 33143 
2167,34788 2164 9217 11053 3478 
2168,29323 5905 21869 21854 3112 
2179,17664 21590 31433 19111 13574 
2182,6249 19739 17881 30185 12030 
2186,4922 23980 8604 3456 14738 
2195,36192 22324 5889 29190 33165 
2202,25205 717 22482 27040 23455 
2212,23545 13281 199 35378 22010 
2227,21635 8844 16091 18458 31675 
2236,15025 36763 29041 12354 18684 
2244,9730 36718 2143 21945 9933 
2247,33475 17383 16356 1444 28890 
2248,13425 162 3088 18246 28866 
2254,119 36627 14015 29063 22873 
2257,28890 33215 29019 2144 7689 
2261,22397 18970 7432 29311 9833 
2263,33215 15607 1174 10490 4120 
2265,4475 27971 30267 19811 9556 
2268,21561 20870 2697 21136 28752 
2270,33605 33477 34191 15347 29283 
2272,8336 10172 21818 17396 28961 
2273,33260 13360 7838 5360 36264 
2274,11745 35521 29875 36953 5086 
2280,23772 23137 5861 30360 14738 
2285,4398 7033 21651 14101 24880 
2287,9018 34405 24609 26479 15260 
2290,14588 7698 13944 26489 36761 
2298,36821 31177 6314 27522 31137 
2305,25444 7118 27760 635 28194 
2306,30156 15509 33562 4735 26601 
2312,6963 13315 9247 6002 36013 
2313,15743 1076 1448 32019 8394 
2319,4896 4102 28415 28152 9444 
2320,14174 28083 1562 34554 26294 
2324,21677 1268 9728 7725 15808 
2326,21561 11397 36212 33166 13709 
2330,4731 19853 2764 23851 4123 
2338,18015 8146 36723 5225 5907 
2341,4869 1660 16295 4370 25137 
2345,28102 6016 6352 27053 32495 
2346,24324 21785 10465 14148 34238 
2347,4064 11264 24626 35579 2227 
2351,20518 20348 3477 27563 23455 
2352,23336 16803 34602 16687 10708 
2357,14372 28006 21414 7724 27053 
2360,29177 17239 2455 6588 17163 
2361,15973 33266 33215 18200 29019 
2366,12851 35300 4475 4328 20495 
2368,24092 10924 4897 35082 14130 
2369,25886 19330 25142 19372 1941 
2374,16451 1306 2041 23949 19001 
2379,4605 16047 11250 26045 35503 
2388,7480 25136 25830 2068 21512 
2394,23886 33029 31848 11028 27020 
2397,35401 25884 35522 12639 14385 
2398,2049 9930 9233 23949 13651 
2399,10573 26529 36533 10202 16965 
2403,26962 21880 24471 19242 8482 
2404,10461 18544 7124 827 21794 
2407,18348 34756 17345 21354 6456 
2409,8496 35626 1548 385 3694 
2410,6334 31924 22806 24849 17437 
2414,21036 24466 23809 5052 27347 
2421,17149 32520 8483 10082 31825 
2426,33215 17893 21412 12594 3224 
2428,26938 18897 20011 10376 35692 
2435,20959 3116 26529 31135 20737 
2442,3584 19152 34173 8284 31798 
2448,10147 14526 21987 20548 16324 
2449,8657 30521 8606 14738 30360 
2452,16421 17064 32951 36377 14351 
2455,2432 36497 27145 14114 7830 
2466,573 17335 27941 5208 4348 
2467,5612 3551 14234 32615 9836 
2472,20422 10868 19910 37109 12172 
2474,30141 15585 4574 4735 3163 
2480,5578 37132 13943 31076 28199 
2489,24054 34549 25416 8955 5841 
2496,31644 20753 35831 32254 36904 
2500,20084 19529 36663 12222 27885 
2502,12261 34089 31178 35068 29614 
2504,28018 30595 9630 6646 23293 
2506,26529 12281 6210 35473 13061 
2508,35091 18480 30317 15534 28848 
2512,14174 28083 21015 1562 10466 
2519,18547 24513 3699 13113 17728 
2520,25920 8496 23109 13451 24596 
2521,29308 31526 2270 20477 5585 
2524,20737 6210 25939 26529 13502 
2528,21459 22430 22102 9935 11258 
2543,25978 23468 31952 6436 1290 
2547,24547 19907 10059 9476 4009 
2549,18104 29642 7135 24639 17354 
2551,8398 517 853 14953 3965 
2557,15025 36601 21286 21430 28333 
2560,33055 27394 28583 15091 27940 
2561,17383 18200 29355 9045 31556 
2564,10645 17240 34547 33739 16080 
2569,4685 25389 35955 16180 29560 
2570,21471 22454 29493 3654 12348 
2571,3570 26271 3656 17190 33050 
2581,6821 4735 36204 24488 7716 
2582,14912 5794 36637 5547 23476 
2585,31810 24337 21163 5187 29184 
2591,33546 3238 2534 31836 28842 
2595,30452 2176 28817 24883 938 
2597,10085 32083 30839 33603 3077 
2599,6446 8496 562 616 8578 
2602,25298 6305 25355 36439 11553 
2603,8146 25142 19330 19372 35626 
2604,29047 531 5590 29569 676 
2610,21793 3993 17198 11042 422 
2617,22210 35948 643 22575 16314 
2621,14464 13666 4410 1141 36377 
2623,32560 28727 4201 19895 29030 
2624,33498 26221 26507 12362 14777 
2629,30910 5589 27771 25978 23468 
2631,15971 32572 35953 23676 25142 
2633,18393 13886 11559 2617 18552 
2638,15037 233 28312 3450 35869 
2644,20108 30852 5121 36023 18176 
2645,32376 13455 24811 8724 36714 
2647,25712 15566 23951 23310 30529 
2648,28761 26147 31037 4850 36953 
2651,35026 14405 9015 12652 31557 
2654,9233 33173 9928 1518 25421 
2655,1727 14821 29782 31106 1884 
2658,18306 15127 27398 25940 12275 
2661,31961 16087 31836 34439 4099 
2662,34568 30555 36238 2157 28961 
2667,10822 30293 15917 6068 13290 
2674,10117 3527 17614 17975 34653 
