userId,RecommendedItemIds
886,7274 8759 27131 33398 718 
888,29848 25007 26621 14878 1304 
890,9669 30622 14932 18200 12939 
899,19710 2854 30170 5540 36578 
900,15743 18170 14372 2143 29219 
905,14020 16830 266 16916 16425 
907,28294 26681 13367 1076 12642 
908,33562 6111 6014 9607 24488 
909,31755 25789 199 35378 34903 
916,3943 28358 10470 30760 3779 
919,5352 33562 17445 34223 14932 
926,22465 34285 3426 5373 30033 
927,1304 18168 28076 8606 17246 
929,18035 28308 22427 15983 29521 
937,11579 33475 13502 26468 2712 
942,22433 4386 29255 20484 26658 
944,26658 18354 17681 12642 35300 
946,32916 14709 16766 14644 26743 
947,25657 18320 15313 4133 13949 
949,16087 17001 18970 13532 23204 
956,1617 6343 15623 5578 3841 
958,14791 14398 25893 31089 4925 
961,31924 6623 18069 27257 8424 
968,30956 18803 15599 22002 17126 
969,22338 23282 8877 14101 12446 
972,13920 7903 35391 20745 17445 
977,17008 9973 12153 32432 35402 
978,8810 9562 21099 17445 27569 
979,17383 18200 23188 30863 36248 
982,32642 4327 2522 26491 27132 
983,21667 27799 28950 4410 39 
987,30885 36416 22066 25286 17021 
990,16421 31542 17064 13027 14059 
1005,2602 33033 35314 23034 22502 
1010,23837 20484 3409 35129 26743 
1011,26621 1289 10059 17644 17782 
1014,2623 29046 26621 31341 37065 
1016,4836 9178 27776 21812 35805 
1017,8415 20620 17207 14366 35300 
1033,35300 17207 24639 6017 10514 
1043,19408 9105 33173 33475 1076 
1044,18562 29223 15980 35391 20796 
1046,8978 10021 28879 36967 13515 
1055,24547 1289 8549 35065 14572 
1060,18480 28848 35091 15534 30317 
1061,14537 28083 14174 36501 10200 
1067,7393 26454 18200 2911 20255 
1068,24056 3532 14052 14838 31743 
1076,15709 34324 16772 6278 15379 
1077,8181 30808 17782 14572 3527 
1084,26147 11868 28761 6461 22338 
1097,36663 6627 7421 20256 21304 
1102,20620 52 30758 28102 22850 
1107,30925 33014 33788 7876 1141 
1110,31924 18069 13214 6623 13701 
1112,36501 30142 7368 10193 21912 
1113,33173 2049 16451 7421 2041 
1114,16399 18516 21556 26447 31090 
1117,6003 19798 8368 7597 2442 
1118,29229 23336 16687 9930 12180 
1121,3453 28102 19348 26644 2031 
1122,30492 15215 30064 30340 34274 
1128,8752 30649 1447 11994 28127 
1135,12248 9385 6442 19624 6871 
1136,4735 33562 22389 24488 6821 
1137,14988 2623 26468 37065 17696 
1144,5283 22116 15885 25015 23920 
1145,22346 32889 36791 31406 19631 
1146,18099 25506 14932 35738 22338 
1148,2623 31341 19426 26325 1289 
1151,26325 31726 4629 33598 16566 
1152,12866 13502 35300 18200 17207 
1157,29221 18170 16169 21412 17207 
1159,10098 30938 31932 14565 31293 
1161,20444 10548 19135 27667 32281 
1163,28018 30595 9630 6646 23293 
1165,25736 34223 25421 9178 27358 
1173,3889 15920 11531 22280 23406 
1175,25421 13797 34478 20731 33562 
1177,20620 27847 27071 4177 7716 
1178,12669 33173 20620 29848 27358 
1180,24880 17207 1289 26951 16272 
1181,21412 8394 34930 17383 33515 
1184,2424 19452 7241 31082 2839 
1189,18806 2546 8914 29874 33065 
1190,14404 30059 2538 21295 4731 
1193,4327 33443 16278 13886 26756 
1201,8170 19035 8336 13574 12523 
1204,21818 11141 5494 6508 25421 
1205,13502 21459 29229 8548 7342 
1218,14020 21412 35300 16981 6068 
1222,26097 4670 26440 12275 29460 
1224,11237 19909 27711 11366 36620 
1229,33475 17383 24786 36248 21505 
1233,36544 9913 22338 26475 7368 
1235,1811 5956 31830 17982 31609 
1236,13726 15280 33173 17310 2049 
1238,22399 34610 35935 8134 8846 
1240,16766 35300 21661 35247 7733 
1249,10275 5227 26809 34250 35113 
1256,25304 7759 32083 2522 14572 
1263,11582 33500 12362 10546 36310 
1264,18782 27761 30360 28303 23980 
1279,23213 963 10149 27569 18117 
1280,31992 20745 35149 17445 16272 
1282,18303 28102 27236 24760 15280 
1289,33175 34642 17821 1904 20965 
1291,36501 2133 27971 15973 20825 
1292,6446 31136 16437 32447 2041 
1297,15732 30354 2143 9630 34517 
1298,617 14616 36494 14712 19500 
1314,4064 10446 24626 10129 11023 
1316,26815 4162 12841 29115 9194 
1322,1867 35916 10785 2125 32789 
1327,10701 18987 12669 34867 7585 
1333,33562 579 18973 14351 33480 
1334,37065 2561 1397 31341 21495 
1335,9730 21644 3216 32287 3077 
1336,33475 23188 18126 19752 34223 
1343,17620 8602 30032 1677 10755 
1345,35065 23951 36855 20255 34715 
1346,12102 8394 12873 3398 17648 
1348,8810 17463 27923 35714 22338 
1356,22272 21765 33562 17529 33173 
1361,26547 28982 12122 26741 6328 
1365,19897 35894 8630 5227 15593 
1373,24512 21644 6627 36663 12222 
1378,27452 5489 1977 23571 11038 
1379,32802 21484 5591 10059 16687 
1387,36248 4833 27559 36350 3216 
1391,32011 2227 17389 15293 16367 
1405,18558 14626 21719 31954 6798 
1406,14020 7811 3577 25425 2108 
1408,10685 21818 13886 5494 27507 
1416,13886 33173 2049 13651 535 
1417,20413 24626 31020 31992 16733 
1418,4700 5713 6530 9709 24662 
1420,17782 25007 16345 13502 27604 
1423,30141 4574 15585 3163 29359 
1426,8205 1447 27776 8752 14572 
1428,9913 3625 20620 4967 8149 
1431,20652 7393 13886 25421 19426 
1433,35738 31836 7368 14839 21818 
1436,10149 30360 16367 27569 15530 
1438,14020 24639 4475 5352 2924 
1444,26757 7307 34632 29135 16435 
1445,21840 7933 5421 3740 175 
1447,34129 35577 24002 3406 8129 
1452,28102 25659 4226 27583 27216 
1453,26024 1766 17434 54 27526 
1463,11366 16257 9577 26477 27502 
1470,32353 5846 13649 36986 28342 
1473,4327 35738 4976 3436 25938 
1474,31329 3272 19218 20518 5747 
1476,23951 3841 12866 21913 7811 
1481,33266 27352 15973 35300 29046 
1484,1289 9412 7368 775 34517 
1486,23282 17925 20635 18987 9913 
1487,2623 12642 1289 10200 31341 
1493,34790 9381 20301 29317 13373 
1501,28688 24198 3431 22002 31731 
1502,8049 36932 26352 32918 21409 
1503,2519 12102 21412 29383 8394 
1506,15678 9913 13726 775 32375 
1508,1076 5945 15743 32019 17644 
1509,4475 35300 31988 19632 35850 
1510,16484 16345 1289 26468 19865 
1511,6627 20256 3515 6343 14651 
1516,31961 34439 18359 16087 31836 
1527,9354 153 22029 562 25645 
1528,34242 442 11771 5429 29932 
1538,9167 23916 22575 23455 6275 
1547,28867 31616 14212 18380 10227 
1551,21406 33580 9119 31889 17557 
1555,1617 13284 20283 6855 12866 
1560,1646 21443 8563 19335 19735 
1564,4327 33475 25886 17383 34351 
1572,12547 15953 18097 23731 22338 
1576,29355 31556 26468 14709 26529 
1577,34806 18694 23703 988 32986 
1578,2108 960 32447 15452 1107 
1587,25939 21412 12102 9420 37132 
1588,22806 15983 3623 9052 33367 
1606,34940 9667 30059 17585 30825 
1607,10701 17925 2041 30360 22338 
1617,22338 16278 26423 27769 10123 
1620,22338 30142 15503 22649 36501 
1624,1076 30595 12354 24639 6461 
1626,19887 1316 20398 31450 9563 
1627,31209 20401 27816 3587 19887 
1635,17782 35061 17644 8809 33213 
1636,28440 30898 5488 28415 28568 
1637,35061 32578 17782 24342 19001 
1638,7759 28199 322 24880 11264 
1641,2061 30668 19355 17549 21025 
1642,12019 14932 21740 14414 13094 
1643,7733 21912 18170 33562 18178 
1644,4674 14738 30360 33628 36468 
1645,38 22865 21626 6775 6803 
1647,15735 6828 17597 17445 36663 
1648,22776 7470 35740 14319 29193 
1649,21336 5352 6821 6152 3764 
1657,24825 36116 12669 9913 6848 
1658,21304 7643 5589 33266 34070 
1661,34602 27027 1728 16803 4746 
1663,19722 6879 12384 20084 4444 
1664,36248 35105 14762 7597 1853 
1667,10098 2613 5465 6096 20195 
1670,15108 20955 23788 16451 1306 
1675,24547 29260 33475 27352 32019 
1681,29805 30925 25556 1141 30964 
1684,18910 35501 4051 1028 15389 
1685,34351 30653 35819 4327 33780 
1686,21652 7678 17782 28783 10452 
1693,24109 22976 19622 21752 29848 
1696,15743 17648 1448 32019 30923 
1699,33562 36204 2041 24488 6111 
1707,35486 13886 34633 7876 25421 
1713,30825 1267 6592 19419 13094 
1719,36723 3081 6893 18468 3259 
1723,23388 14351 31512 21406 26212 
1726,14264 26852 25663 32780 17463 
1727,5117 26984 23143 28176 23089 
1728,19426 16803 21081 33788 1289 
1734,2561 26621 21495 2623 29046 
1739,30387 29353 24422 18277 34266 
1740,20620 30653 8035 22328 17445 
1750,14740 17152 25278 14707 1759 
1756,23188 32591 36248 16803 19426 
1757,20609 10243 30043 34440 32488 
1760,8764 24165 25789 31755 6491 
1761,21425 22282 12097 31182 19889 
1764,24639 14912 11264 26020 28102 
1765,34510 13066 3281 23784 19503 
1766,9415 8327 1073 16825 22488 
1767,3006 7368 19868 2580 30278 
1768,2041 5352 35665 22328 8646 
1773,25304 5292 14714 23261 32636 
1782,31182 36607 35459 20965 15814 
1785,2261 25749 27023 9485 20080 
1786,28294 32019 1448 29229 31800 
1787,24547 33266 19907 3841 24639 
1788,26473 2759 17351 35391 9459 
1789,21412 12102 31136 18200 23282 
1792,32684 34084 17260 10615 10661 
1796,24130 4620 26744 34102 21627 
1800,8510 17463 16004 15628 22829 
1803,9420 6343 775 13886 17445 
1804,29613 30071 8900 12164 34167 
1805,20620 6461 34351 33173 30100 
1806,17681 35300 36116 12348 26658 
1807,14709 2134 25730 14878 33818 
1808,19718 12295 12492 4327 24758 
1812,36487 17833 1560 13733 22957 
1813,16825 22787 34718 2928 34351 
1816,1073 16451 2041 35738 22546 
1818,16288 25797 4850 5086 5526 
1820,14372 15721 12264 28688 12284 
1823,2911 35020 3943 11499 785 
1827,1076 17648 32019 33475 13367 
1829,21149 23599 27322 23293 28018 
1833,25564 4173 17656 36526 17973 
1845,9512 78 605 610 705 
1857,26104 14636 33014 8233 19524 
1858,10685 6111 31992 6773 15983 
1862,28308 33173 18717 27508 25421 
1866,22028 28083 14556 36326 4238 
1874,25675 3719 7342 10859 29813 
1875,9119 23476 18720 15280 28102 
1876,24512 32332 17445 553 4244 
1879,11366 35738 31778 16149 18498 
1881,4847 32342 25121 20279 16614 
1883,2004 16633 2585 8642 21190 
1885,11408 15865 29730 246 15623 
1888,24786 20255 23188 2623 7393 
1898,30137 16825 25967 22272 2164 
1899,35832 28946 559 29305 6446 
1900,29035 26346 6595 8960 26743 
1901,6461 22338 20620 6193 14076 
1906,16766 15823 25939 32332 24519 
1910,21842 14239 35327 36673 15971 
1911,13069 21081 2041 12255 32287 
1918,36552 27885 35345 35300 10413 
1919,24512 25421 6627 2041 36492 
1920,14738 26407 33628 8877 16511 
1933,36204 6821 36370 33562 24098 
1935,3993 30674 18881 36855 9239 
1936,33550 8749 11941 590 17809 
1938,32019 1076 15743 17648 15973 
1940,35513 16891 24281 23901 26713 
1941,2580 10658 35492 22338 14616 
1943,2068 8496 32447 31136 562 
1944,25258 1033 16834 9782 18597 
1945,32806 30846 26484 30173 34351 
1947,13920 2148 7114 36261 15089 
1948,23336 21910 35105 33266 14762 
1950,36811 51 31800 15233 15215 
1952,2049 9233 13651 11366 34281 
1954,33475 36248 24786 32591 18200 
1955,30758 8035 4525 22850 6592 
1956,8606 19473 34005 2053 22029 
1957,8555 32972 16255 36463 1928 
1963,21912 27660 12320 1289 29502 
1964,28102 33443 15983 52 30827 
1976,1375 33212 35426 976 5995 
1977,5734 26834 14579 18483 7484 
1978,18248 12288 18546 17445 22029 
1981,11717 19624 17445 24372 14537 
1985,1289 6343 13886 4976 7368 
1986,876 36989 19452 29229 49 
1991,2049 11366 9233 33558 13651 
1993,26529 30898 3245 26468 21673 
1999,26804 228 15280 23030 21761 
2007,16331 13333 19520 107 2854 
2009,35805 19022 34954 7811 20823 
2011,25939 33298 26468 21673 17781 
2013,28102 20731 25967 8189 19642 
2017,25626 3670 32937 20348 18081 
2020,5352 9415 7287 5599 35549 
2027,4971 22938 17810 7252 35310 
2028,14651 24247 35149 17272 32537 
2037,10685 6773 29364 9012 18645 
2040,4887 12140 3165 32369 36171 
2041,28966 28203 12362 35738 2143 
2042,30760 31634 22629 3943 24865 
2045,2712 19931 37065 28867 21405 
2051,12866 35300 27009 28199 19987 
2052,19837 33546 26762 26951 35390 
2053,19426 2924 30453 20255 20995 
2054,21134 21830 3433 35106 35502 
2058,2049 9233 13651 11366 34281 
2060,13886 31992 6111 18354 17648 
2061,18630 31339 78 605 610 
2066,35300 35247 7393 24547 20941 
2072,12362 35738 616 2030 27726 
2073,23506 36951 11989 7114 34530 
2080,34351 876 7393 33780 4327 
2081,17272 7368 17597 2049 5279 
2084,8759 34799 9420 26454 33298 
2086,22435 29912 25227 33253 15643 
2090,10972 7439 8447 4077 14468 
2091,23336 34351 7393 17011 35300 
2095,2522 31329 26884 7967 29985 
2097,5093 30669 29966 25125 29980 
2106,28294 31037 10658 26681 10195 
2108,10530 3451 4244 32545 8420 
2117,14738 33628 4554 23980 29178 
2119,3077 11264 4762 12866 6446 
2121,35738 34090 6446 11774 32956 
2124,33443 7876 7318 35129 27521 
2129,16020 11982 9862 6286 33756 
2130,12305 29221 21505 31992 10059 
2132,25564 18200 1209 6592 17815 
2133,29046 26621 2561 21495 2623 
2135,6821 24488 24626 8205 20620 
2136,25627 9979 29120 11399 22406 
2137,15687 35158 14634 19022 26024 
2146,30104 22693 185 14576 19270 
2147,34652 3937 17769 21846 34275 
2149,4967 2070 22341 33014 6821 
2155,33562 6595 36872 25421 2143 
2156,30729 25693 8498 9023 28775 
2157,28440 15674 9577 2227 20171 
2164,34351 28199 12255 1289 36872 
2167,34788 13069 2049 637 35738 
2168,29323 5905 21869 21854 3112 
2179,17664 21590 31433 19111 12523 
2182,16367 14785 28213 27221 30185 
2186,4922 9045 3456 14839 6461 
2195,36192 22324 31037 17389 5889 
2202,28102 13473 717 23455 1363 
2212,16367 14532 34903 12864 19284 
2227,7585 26590 7393 35300 4708 
2236,4762 15086 2522 14616 17389 
2244,4327 10415 24488 9730 33500 
2247,2049 8669 36248 33173 12866 
2248,13425 162 3088 18246 28866 
2254,19981 34633 25421 34351 21851 
2257,2049 31992 11366 3841 24639 
2261,22397 18970 7432 29311 9833 
2263,19426 35300 5578 36248 17815 
2265,27971 18200 33475 35300 4475 
2268,29915 33543 27132 16501 32916 
2270,16367 20256 27569 22565 17597 
2272,33562 35300 2041 20955 6561 
2273,33260 13360 7838 5360 36264 
2274,1289 18955 3077 31205 20635 
2280,23772 5861 23137 14738 30360 
2285,12866 27660 21651 11707 6773 
2287,9018 24609 10446 4 34405 
2290,4967 1292 28308 27559 3944 
2298,36821 31177 6314 11774 16169 
2305,25444 7118 27760 635 28194 
2306,30156 14227 33957 2953 25513 
2312,6963 13315 9247 6002 36013 
2313,1076 15743 1448 32019 8394 
2319,4896 4102 28415 28152 9444 
2320,14174 28083 14537 22976 8013 
2324,21677 1268 9728 7725 15808 
2326,21561 14076 7368 19868 10193 
2330,4731 19853 2764 23851 4123 
2338,18015 8146 36723 5225 5907 
2341,30615 22338 291 13579 1177 
2345,28102 14725 20965 15930 17034 
2346,1304 2151 2523 22480 33761 
2347,11264 35738 24639 33443 24626 
2351,26658 11862 16272 35391 27563 
2352,23336 16803 21412 22347 25694 
2357,35071 11403 11862 18615 9577 
2360,17239 17445 6627 100 8630 
2361,18200 15973 35300 33266 19426 
2366,12851 35300 4475 5578 2911 
2368,24092 10924 4897 35082 14130 
2369,25886 8216 35105 26325 19426 
2374,16451 1306 2041 23949 19001 
2379,15293 9012 2053 8717 19637 
2388,7480 2068 31136 6446 16825 
2394,23030 8759 36434 12961 36109 
2397,35401 25884 35522 12639 14385 
2398,2049 9233 23949 11366 13726 
2399,9420 36533 2442 7876 26529 
2403,26962 8482 33298 3674 25304 
2404,10461 18544 7124 827 21794 
2407,2836 18348 34756 22294 14351 
2409,562 13886 14734 17524 35300 
2410,6254 6627 23217 22806 34934 
2414,2339 27322 2523 7811 8216 
2421,36872 7393 8483 6627 12354 
2426,21765 35300 21412 17207 26468 
2428,26938 35692 15347 18897 25752 
2435,20959 3116 26529 31135 20737 
2442,3584 13726 25421 13116 27358 
2448,10147 14526 21987 20548 16324 
2449,7393 33628 19426 12866 17529 
2452,16421 14351 52 30100 36377 
2455,2432 36497 27145 7830 14114 
2466,573 17335 27941 5208 4348 
2467,3551 5612 14234 32615 9836 
2472,20422 10868 19910 37109 12172 
2474,27116 20255 30141 4735 9349 
2480,5578 37132 13943 31076 28199 
2489,34365 10427 6848 6871 20620 
2496,1695 3216 29260 33014 33463 
2500,24512 20256 14118 36663 20084 
2502,12261 34089 31178 35068 29614 
2504,28018 30595 9630 6646 23293 
2506,26529 12281 13061 30898 11731 
2508,18480 28848 33598 34633 10446 
2512,14174 28083 10701 14537 22976 
2519,18547 24513 3699 13113 17728 
2520,25920 14174 26681 35300 15452 
2521,29308 28634 31526 14260 36026 
2524,25939 26529 11579 32916 33298 
2528,21459 10200 21412 27170 30360 
2543,31836 31952 34223 23468 25978 
2547,24547 19907 10059 9476 8216 
2549,24639 29642 18104 15743 26468 
2551,8398 517 853 14953 3965 
2557,26743 2455 5575 2041 13726 
2560,33055 27394 15091 28583 27940 
2561,17383 18200 37065 26605 30863 
2564,10645 17240 34547 16080 33739 
2569,35955 22290 15973 4685 25389 
2570,21471 22454 29493 3654 12348 
2571,12431 20939 3570 26044 36192 
2581,6821 4735 36204 24488 7716 
2582,18383 36872 1447 22093 14001 
2585,31810 24337 21163 5187 15258 
2591,33546 3238 2534 31836 28842 
2595,16125 2490 1053 30726 25421 
2597,33603 13502 32164 9577 33574 
2599,6446 8496 562 616 8578 
2602,25298 6305 25355 36439 10718 
2603,35300 18200 25421 26468 17644 
2604,29047 531 5590 29569 676 
2610,21216 30595 4475 24512 23978 
2617,13401 22007 30370 12007 4020 
2621,6561 1141 33574 24668 5951 
2623,32560 28727 4201 19895 29030 
2624,35738 1675 32164 18016 33498 
2629,33173 6853 23388 1456 21442 
2631,15971 25670 13886 19324 35300 
2633,13886 34517 31992 25623 28966 
2638,233 28950 15037 15735 28312 
2644,17450 20108 36023 5121 24488 
2645,14647 7280 32376 15615 33967 
2647,25421 32646 4753 33543 18694 
2648,31037 26147 28761 31136 22341 
2651,14405 35026 9015 12652 22 
2654,33173 25421 11366 23516 13726 
2655,1727 14821 29782 31106 1884 
2658,18306 15127 25940 19500 27398 
2661,31961 16087 31836 34439 4099 
2662,29255 10165 22433 4 11473 
2667,10822 30293 6068 15917 13290 
2674,10117 18615 24560 17975 3527 
