userId,RecommendedItemIds
600,16632 1489 27071 3067 22061 
603,36872 33500 23030 5292 13886 
605,35300 29807 8519 34868 26705 
606,9607 5227 9577 1258 24834 
615,5945 8752 24974 15851 27674 
616,26804 30453 35738 9913 27562 
617,3366 21717 2578 20620 36853 
621,27271 6876 3433 12900 12609 
632,22224 20235 30050 4505 36049 
643,31830 20283 19377 10518 17881 
646,19705 1162 33939 12270 25735 
651,27163 22509 24019 571 9297 
652,30453 13701 8108 24021 4327 
653,24512 20620 5227 23827 30942 
654,8035 30846 4722 3499 7481 
658,32916 11420 13502 30645 35805 
659,5298 26270 1709 9125 35300 
663,1836 2041 25304 27139 14709 
665,23506 36951 11989 7114 34530 
673,20301 1320 25316 4635 6161 
675,35300 8519 2049 34868 26681 
680,24834 3216 2049 33173 27569 
681,18782 28303 28151 17925 4708 
684,13726 7393 24786 3431 19931 
691,2041 28688 2049 29005 33173 
696,19338 5504 19478 32291 35695 
700,36872 25304 30982 26285 6254 
705,14599 3674 33500 26454 10452 
706,17676 28154 8649 23044 6574 
710,4064 24880 36905 10446 11264 
712,17463 12997 33475 12454 12491 
713,37065 2623 21495 26621 29046 
715,22103 11008 24651 7483 28877 
717,15280 27971 28966 29915 2041 
722,13701 21644 18222 14669 19242 
725,2339 18546 3077 11264 33818 
729,5292 7150 4851 35874 19426 
733,15530 9913 6343 8519 2041 
739,14616 35300 6461 11871 17756 
741,23282 34517 7393 17756 1745 
744,17132 11939 16446 24187 27591 
747,7733 23282 19752 25312 31992 
750,28199 3943 10546 30278 12422 
757,12866 24716 11264 14872 9893 
759,13502 2049 13473 2068 11109 
761,20495 13160 28199 26739 30019 
773,35071 11403 11862 26197 36872 
777,4796 31828 13502 5834 12422 
780,2041 11259 34517 25421 4228 
782,8759 9893 2049 2041 7393 
784,10200 31992 28076 23188 4708 
787,2623 26621 29046 31341 37065 
788,10059 18546 17380 33475 16845 
789,6595 12669 6773 28688 9913 
791,31086 27139 18881 22932 4105 
792,2829 17938 20947 24356 4618 
796,4105 15983 4735 34210 15973 
801,7393 13094 30758 2523 30982 
806,17856 13574 8924 19622 34891 
808,36338 36935 11677 15818 5232 
810,13390 21146 24488 27950 14046 
813,12866 35300 29888 32038 34517 
816,27660 9913 19332 5227 33266 
820,1289 6627 34633 35738 6461 
826,14101 32916 33298 26804 21661 
827,12866 10200 23282 34365 33475 
828,30278 33550 26340 4039 16825 
831,11366 30059 1289 34903 34517 
833,33115 15623 33298 4105 14535 
834,24834 33500 26197 14599 6627 
835,2892 3853 35158 33143 36535 
839,27569 28688 25421 2041 36853 
850,18546 25421 14616 30964 14709 
852,10200 13726 11652 2041 24034 
853,12866 8519 15983 7595 17463 
854,5054 19752 6473 10701 33259 
857,25626 32937 12275 7901 24942 
862,12642 24918 17696 16641 19241 
867,17383 33475 2712 30019 30622 
869,33550 12492 36607 30964 32992 
873,31057 8146 36723 20389 34547 
874,18527 12569 1961 17602 664 
879,30982 14616 1447 25304 27132 
883,22002 16272 28964 16947 33562 
884,18383 18753 16768 33443 31103 
886,7274 8759 27131 33398 718 
888,4327 27971 35300 30898 11862 
890,20620 18099 21913 22850 3431 
899,19710 2854 30170 5540 36578 
900,12866 6773 24639 35100 33475 
905,8549 15971 30453 20428 4475 
907,26681 36248 2836 23030 28688 
908,6773 12768 31069 9893 24391 
909,33092 7086 579 1456 33804 
916,3943 28358 10470 30760 3779 
919,33500 19419 14932 17445 13069 
926,29318 26681 32956 32798 31687 
927,35300 20262 35454 10701 20620 
929,1289 8519 3431 10200 15983 
937,17380 22029 2049 10415 8549 
942,29005 13502 35604 7390 29255 
944,35300 7581 15469 26197 13726 
946,32916 33475 32347 26743 10546 
947,21823 35247 33874 35948 26310 
949,16087 17001 18970 13532 23204 
956,6343 1977 21912 28688 30014 
958,14791 14398 25893 31089 4925 
961,31924 6623 18069 27257 8424 
968,23030 24178 3456 15599 5227 
969,35486 11682 33686 31213 2041 
972,17445 35390 23978 6699 4444 
977,27270 3340 20878 21739 12901 
978,15743 17445 33500 19188 33475 
979,23188 2049 6461 22029 33603 
982,20620 24034 4955 4327 36853 
983,6552 465 27273 1305 4013 
987,30885 36416 22066 25286 17021 
990,17813 16141 13733 31992 34713 
1005,2602 33033 35314 23034 22502 
1010,28303 21859 10546 18099 8606 
1011,18170 8549 10059 1289 30982 
1014,28650 8216 25886 36543 25855 
1016,4836 9178 27776 21812 35805 
1017,27660 17207 7393 13726 7733 
1033,35300 10514 24626 21765 29452 
1043,19408 9105 33173 33475 1076 
1044,30453 25020 10231 35391 32332 
1046,8978 10021 28879 36967 13515 
1055,8549 6871 26804 14264 17393 
1060,18200 9831 18480 10658 34223 
1061,17207 10701 7393 24639 28688 
1067,7393 2911 12866 13726 19752 
1068,24056 3532 14052 14838 31743 
1076,15709 34324 16772 6278 15379 
1077,25920 3527 11259 23154 15139 
1084,6461 20620 9893 3431 14709 
1097,7342 21249 13878 13473 16339 
1102,28102 20620 29915 8096 27923 
1107,14932 18546 32956 30925 24123 
1110,31924 18069 13214 6623 13701 
1112,21912 36501 7393 26285 8939 
1113,8519 33562 2049 16272 3704 
1114,16399 18516 21556 26447 31090 
1117,7597 26743 28254 15687 11366 
1118,33500 19478 1904 13473 8233 
1121,18720 36691 33376 9415 31730 
1122,30492 15215 30064 30340 34274 
1128,8752 30649 1447 11994 28127 
1135,34223 579 15037 29915 8205 
1136,4735 33562 22389 24488 6821 
1137,14988 9577 26468 29915 12866 
1144,5283 22116 15885 25015 23920 
1145,22346 32889 36791 31406 19631 
1146,21678 14351 35894 28753 25366 
1148,1289 26325 24021 19801 12866 
1151,10701 31992 33376 35149 11652 
1152,3366 12354 36853 24626 17389 
1157,17207 34949 32252 31697 27856 
1159,2453 26088 5352 8763 6699 
1161,16825 34517 26484 9644 23103 
1163,28018 30595 9630 6646 23293 
1165,30758 13726 18575 32347 30704 
1173,3889 15920 11531 22280 23406 
1175,22002 909 31992 34891 34517 
1177,20620 27847 27071 4177 7716 
1178,17389 20620 15743 30758 14793 
1180,16272 8519 14988 3674 1289 
1181,25421 16367 21412 18546 17472 
1184,2424 19452 7241 31082 2839 
1189,18806 2546 8914 29874 33065 
1190,18096 34351 32956 6855 25624 
1193,35300 3366 34517 9415 36872 
1201,8170 31414 7314 34960 31624 
1204,17030 33173 22806 2041 33562 
1205,13502 33115 13782 25624 27776 
1218,3943 6254 26484 23103 16825 
1222,26097 4670 26440 12275 29460 
1224,25363 11366 10446 22093 8035 
1229,35158 28083 33173 24786 15623 
1233,19938 11012 19024 25694 36116 
1235,13470 33957 28249 19922 35898 
1236,13726 35738 8447 10200 19752 
1238,20234 11984 579 6537 34365 
1240,7733 20620 35247 19072 35300 
1249,10275 5227 26809 34250 35113 
1256,1289 3431 2339 25304 34223 
1263,32916 17207 2972 17938 26756 
1264,18782 27761 30360 28303 23980 
1279,30653 9913 20620 33173 8035 
1280,31992 29005 16845 20745 2143 
1282,15037 16367 22328 2041 24034 
1289,1904 7393 19419 33298 20965 
1291,7368 21912 30278 5293 21322 
1292,6461 34517 2041 13142 30898 
1297,12354 12255 23030 14709 11366 
1298,617 14616 36494 14712 19500 
1314,4064 10446 24626 10129 11023 
1316,29115 27508 11862 8488 29730 
1322,1867 35916 10785 2125 32789 
1327,10701 19897 35300 21912 14616 
1333,579 6721 26167 33562 23949 
1334,14372 26743 35738 2041 7597 
1335,17380 18170 26951 33500 14351 
1336,19752 7393 27660 23188 24786 
1343,17620 8602 30032 1677 10755 
1345,10200 14988 12866 7811 29848 
1346,12102 8394 12873 3398 17648 
1348,35486 8519 14841 9704 6906 
1356,33173 32777 33562 6204 27660 
1361,35738 9913 34365 30360 11964 
1365,34891 10701 3431 18546 26756 
1373,3841 2041 24639 28308 22806 
1378,27452 5489 1977 23571 11038 
1379,32802 21484 5591 10059 16687 
1387,7393 32479 25938 25939 4020 
1391,7733 24034 22272 28109 2049 
1405,18558 14626 21719 31954 6798 
1406,14020 7811 3577 25425 2108 
1408,10685 21818 13886 5494 27507 
1416,13886 33173 2049 13651 535 
1417,33173 31992 10546 30860 11765 
1418,4700 5713 6530 9709 24662 
1420,20400 562 3216 15280 8549 
1423,30141 4574 15585 3163 29359 
1426,1447 2578 15687 27569 26468 
1428,9913 12669 23282 4967 35549 
1431,7393 30278 7984 2911 25421 
1433,13473 13726 17207 7393 15530 
1436,30360 35300 18546 17445 21459 
1438,13886 11128 25421 33666 20358 
1444,33376 32164 18720 30846 31992 
1445,21840 7933 5421 3740 175 
1447,34129 35577 24002 3406 8129 
1452,28200 18720 9415 21717 3366 
1453,20110 10197 30142 36599 32777 
1463,19618 26477 13473 30796 11366 
1470,27132 17644 31992 14001 6773 
1473,4327 13069 35300 33500 21765 
1474,20289 35902 26666 16043 7555 
1476,10200 12866 14988 29848 29219 
1481,15973 10200 23481 35065 28688 
1484,34517 1289 29005 11259 25421 
1486,23282 3431 11264 12866 35300 
1487,10200 26468 25925 24662 9913 
1493,34790 9381 20301 29317 13373 
1501,20620 30758 13069 2523 3431 
1502,8049 36932 26352 32918 21409 
1503,2519 12102 21412 29383 8394 
1506,13726 26743 35738 16766 9913 
1508,15280 29888 34365 33475 33603 
1509,4475 35300 31988 19632 35850 
1510,14784 30758 6855 34517 19072 
1511,20620 19419 21459 18546 23030 
1516,31961 34439 18359 16087 31836 
1527,14001 3366 4407 3674 11109 
1528,34242 442 11771 5429 29932 
1538,27356 9202 25952 36937 22254 
1547,28867 31616 14212 18380 10227 
1551,24786 16825 7597 34365 21406 
1555,30982 2523 12866 30758 17389 
1560,1646 21443 8563 19335 19735 
1564,3431 35300 23030 16825 28688 
1572,2143 35486 252 20964 17717 
1576,15743 15350 15086 29452 10546 
1577,34806 18694 23703 988 32986 
1578,2108 960 32447 15452 1107 
1587,13886 14714 6343 14372 10685 
1588,24034 24716 27971 22328 8549 
1606,31992 30758 29005 36109 19022 
1607,10701 34517 8216 33818 6014 
1617,25304 4327 24639 11237 14572 
1620,22850 12354 17696 23571 21912 
1624,12354 11366 6461 30982 3431 
1626,19887 1316 20398 31450 9563 
1627,31209 20401 27816 3587 19887 
1635,17782 35061 17644 8809 33213 
1636,9577 28415 10685 15674 34090 
1637,32615 13998 9012 4926 29464 
1638,11264 23571 24512 15293 16339 
1641,30668 21081 19355 33194 25500 
1642,27569 14932 14616 13069 32153 
1643,7733 21038 25312 25363 12566 
1644,4674 14738 30360 33628 36468 
1645,38 22865 21626 6775 6803 
1647,16825 33173 9893 20620 11906 
1648,22776 7470 35740 14319 29193 
1649,33562 32916 18016 4105 13782 
1657,36116 36673 12669 12160 22301 
1658,18546 10701 34070 3431 33266 
1661,34602 27027 1728 16803 4746 
1663,4444 3499 15086 2911 15743 
1664,7597 6254 28701 28514 15687 
1667,10098 2613 5465 6096 20195 
1670,25421 18016 27923 35300 33562 
1675,29915 13473 1447 28814 28568 
1681,30982 13069 8875 19752 30758 
1684,18910 35501 4051 1028 15389 
1685,28688 35300 36599 16825 2578 
1686,21652 7678 17782 28783 10452 
1693,14260 20407 27985 27064 21970 
1696,15743 17648 1448 32019 30923 
1699,19478 5227 11707 19907 10415 
1707,33173 25421 5578 20620 7393 
1713,34517 6699 3974 14372 14709 
1719,7368 6552 16628 33546 28774 
1723,4327 19858 25304 2041 22976 
1726,3527 17463 21717 24626 11259 
1727,5117 26984 23143 28176 23089 
1728,19837 26332 36723 17380 34808 
1734,25304 20620 28102 13473 2339 
1739,30387 29353 24422 18277 34266 
1740,17445 22330 22328 19478 23030 
1750,2536 30278 14707 28109 16345 
1756,23188 32591 36248 16803 19426 
1757,20609 10243 30043 34440 32488 
1760,3366 579 28102 27569 30173 
1761,28103 27569 26197 15983 17696 
1764,28102 21717 3366 12354 36248 
1765,34510 13066 3281 23784 19503 
1766,32164 28102 26756 5157 9415 
1767,26285 28688 18222 33173 1732 
1768,2041 18791 4327 36542 35665 
1773,28353 15221 5671 30964 8599 
1782,21912 21717 9913 20407 28102 
1785,2261 25749 27023 9485 20080 
1786,8035 17597 15973 2836 28009 
1787,9913 3841 14988 3431 30173 
1788,3841 36872 34930 13284 28127 
1789,23282 34517 16367 31136 353 
1792,32684 34084 17260 10615 10661 
1796,24130 4620 26744 34102 21627 
1800,32956 7733 26340 30278 34517 
1803,28774 17445 18506 6343 34718 
1804,29613 30071 8900 12164 34167 
1805,6461 13726 9913 34517 33173 
1806,16947 34517 353 25502 18016 
1807,29115 14709 27508 30453 36855 
1808,8519 2041 4327 19897 35247 
1812,32916 26705 24372 23326 22904 
1813,2041 34718 7733 9404 27569 
1816,34517 10200 30758 26197 19072 
1818,16288 25797 4850 5086 5526 
1820,14372 15721 12264 28688 12284 
1823,3943 32287 11717 6254 19127 
1827,10082 12997 15086 33475 8216 
1829,21149 23599 27322 23293 28018 
1833,11781 30360 28139 27497 16724 
1845,9512 78 605 610 705 
1857,12826 7555 29519 13198 18484 
1858,26743 29848 35300 10685 28688 
1862,9893 27971 15280 25150 33173 
1866,22028 28083 14556 36326 4238 
1874,27569 30453 6773 23145 14932 
1875,32164 20620 18720 2578 10551 
1876,26576 20620 36795 4327 29848 
1879,3431 35738 20939 33282 15037 
1881,4847 32342 25121 20279 16614 
1883,9902 12255 8642 25502 33173 
1885,11408 15865 29730 246 15623 
1888,7393 2041 14709 29848 35738 
1898,16825 6773 34891 20620 34446 
1899,28946 32476 27131 6459 30360 
1900,26346 18694 31992 13069 6461 
1901,6461 3431 20620 21912 35738 
1906,13886 14714 15983 8013 2143 
1910,27971 34903 30367 23213 19526 
1911,28688 29005 12866 23282 31992 
1918,23188 22211 30653 4708 30360 
1919,1076 23188 17717 21912 20620 
1920,14738 26407 33628 8877 16511 
1933,16825 17445 33500 33173 25304 
1935,25506 35300 15971 6122 5292 
1936,34365 28053 36853 36087 33680 
1938,14535 15973 30087 27131 4105 
1940,35513 16891 24281 23901 26713 
1941,16367 11259 5993 6627 19642 
1943,2068 8496 32447 31136 562 
1944,24880 1289 8549 10059 14351 
1945,30173 32806 34480 35300 36599 
1947,13920 2148 7114 36261 15089 
1948,8519 9415 9913 10551 34517 
1950,36811 51 31800 15233 15215 
1952,2049 9233 13651 11366 34281 
1954,33475 30360 24786 23423 24639 
1955,28102 3366 32164 12454 7498 
1956,33173 7597 8205 18655 22029 
1957,8555 32972 16255 36463 1928 
1963,35738 15530 9913 16766 32479 
1964,9415 28102 28601 25304 21717 
1976,1375 33212 35426 976 5995 
1977,10415 7114 29464 20353 31432 
1978,18546 17445 20620 2623 23030 
1981,17445 21913 26332 11717 5225 
1985,13886 18603 9354 25304 32799 
1986,876 36989 19452 29229 49 
1991,2049 36872 31992 24639 30653 
1993,18200 33855 12354 26468 26484 
1999,15280 14535 16741 7597 7923 
2007,19520 15973 29448 21099 2236 
2009,35738 12866 29848 1289 24626 
2011,26468 36872 25304 25939 15280 
2013,28102 32347 34517 36691 20234 
2017,25626 3670 32937 20348 18081 
2020,8488 6906 551 7287 5227 
2027,14725 32866 26307 3428 34964 
2028,14651 24247 35149 17272 32537 
2037,12866 1447 5227 26332 30704 
2040,3242 17950 14616 5489 31648 
2041,26285 33173 28199 6627 2911 
2042,30616 27356 14355 10694 1369 
2045,15482 37065 33500 5488 909 
2051,27660 3431 30142 14616 14988 
2052,20620 30758 11652 30982 19752 
2053,28688 31037 26332 20620 22328 
2054,9980 24552 21109 5214 20620 
2058,2049 9233 13651 11366 34281 
2060,17648 14532 7597 22552 1289 
2061,18630 31339 78 605 610 
2066,30137 8519 7393 10551 7368 
2072,12362 35738 616 2030 27726 
2073,23506 36951 11989 7114 34530 
2080,34351 6592 4327 25421 19858 
2081,7393 12867 7733 6552 12669 
2084,7393 12997 29848 23030 26454 
2086,22435 29912 25227 33253 15643 
2090,10972 7439 8447 4077 14468 
2091,9913 7393 30142 16825 3431 
2095,8549 15280 28601 33686 11682 
2097,5093 30669 29966 25125 29980 
2106,36248 9783 9097 7497 6855 
2108,30796 27805 18791 36998 14700 
2117,14738 33628 4554 23980 29178 
2119,12866 6446 3077 32806 11264 
2121,29915 26325 8170 33173 28701 
2124,13473 33500 34260 17813 26468 
2129,31274 18648 16367 19627 1904 
2130,31992 31213 7923 26332 12866 
2132,28634 18200 23569 35247 32130 
2133,6773 27569 25304 24786 36982 
2135,33173 19529 30925 20620 35762 
2136,26423 17666 9064 26106 21403 
2137,15687 35158 14634 19022 26024 
2146,21311 15959 23868 35257 34600 
2147,30278 28053 34365 5729 36957 
2149,32916 14101 27971 14872 33014 
2155,35300 24786 29848 18506 20262 
2156,30729 25693 8498 9023 28775 
2157,9577 10685 25939 18099 20234 
2164,12255 25304 4020 13473 26529 
2167,30653 35738 13069 21765 19072 
2168,29323 5905 21869 21854 3112 
2179,17664 21590 31433 19111 12523 
2182,23030 2041 19752 1397 22328 
2186,33543 27675 6461 19478 1289 
2195,31037 3431 21912 33818 16367 
2202,20620 2578 16825 17813 19858 
2212,15037 28102 35738 35300 16367 
2227,7585 30653 22211 35300 29184 
2236,27009 8035 23145 34365 28053 
2244,33500 17380 11259 10415 33173 
2247,32347 8606 8669 26197 16766 
2248,24919 2276 4381 20882 17463 
2254,25421 19478 19618 34351 32347 
2257,31992 2049 2041 8252 36872 
2261,22397 18970 7432 29311 9833 
2263,16367 3431 9893 6461 18546 
2265,16367 18546 3431 12866 14644 
2268,6627 10200 3456 26468 15037 
2270,17463 11259 13797 1306 13473 
2272,17648 35300 17463 30758 30982 
2273,33260 13360 7838 5360 36264 
2274,8035 26468 32916 16825 18170 
2280,23772 5861 23137 14738 30360 
2285,12866 29848 23030 19752 6637 
2287,20617 11210 10446 19164 33429 
2290,34365 28308 18200 3366 7597 
2298,36821 31177 6314 11774 16169 
2305,25444 7118 27760 635 28194 
2306,15973 32916 35604 28688 17472 
2312,6963 13315 9247 6002 36013 
2313,1076 15743 1448 32019 8394 
2319,13142 11366 28610 10082 28670 
2320,32916 21336 22976 28688 10701 
2324,21677 1268 9728 7725 15808 
2326,3456 14076 7368 16825 26484 
2330,4731 19853 2764 23851 4123 
2338,18015 8146 36723 5225 5907 
2341,15442 5562 32656 32308 25408 
2345,16367 17856 4327 32347 10059 
2346,28102 35300 3366 2523 27569 
2347,32916 35738 34351 17597 33603 
2351,12866 17463 13886 9831 10685 
2352,20620 7107 32308 12866 27971 
2357,11862 35071 11403 13726 29184 
2360,30653 18791 6592 16367 18546 
2361,35738 36872 8519 29848 35300 
2366,3943 10546 19127 17207 3216 
2368,24092 10924 4897 35082 14130 
2369,25257 26325 1289 30059 28932 
2374,16451 1306 2041 23949 19001 
2379,15037 15983 4381 5222 30595 
2388,16825 8630 30360 35247 19897 
2394,32476 30360 27131 8759 31836 
2397,35401 25884 35522 12639 14385 
2398,2049 36872 31992 17383 24488 
2399,33500 25645 23282 31992 7368 
2403,25304 9913 36872 29452 9415 
2404,10461 18544 7124 827 21794 
2407,19419 19072 32347 22328 23261 
2409,24639 16367 33175 20407 18546 
2410,26285 6627 28199 33173 8519 
2414,34517 2339 27569 9415 28650 
2421,10200 36872 32916 29807 8096 
2426,26468 10200 35300 30982 6773 
2428,30814 18963 11979 36865 31649 
2435,20959 3116 26529 31135 20737 
2442,13726 17389 30653 36853 18303 
2448,10147 14526 21987 20548 16324 
2449,18546 12866 27971 9893 10701 
2452,6461 30173 34718 28103 24760 
2455,2432 36497 27145 7830 14114 
2466,573 17335 27941 5208 4348 
2467,3551 5612 14234 32615 9836 
2472,20422 10868 19910 37109 12172 
2474,13782 7107 28353 13093 31695 
2480,5578 37132 13943 31076 28199 
2489,34365 16724 10427 8035 6848 
2496,6773 28753 27604 8872 29848 
2500,13502 10059 28009 35425 18741 
2502,12261 34089 31178 35068 29614 
2504,28018 30595 9630 6646 23293 
2506,2127 13067 30898 14932 6476 
2508,33598 9831 28415 18480 19981 
2512,10701 8519 31136 11012 54 
2519,18547 24513 3699 13113 17728 
2520,4327 13069 17445 20620 33500 
2521,33550 35762 21386 2041 27923 
2524,29915 25939 12997 11579 33298 
2528,10200 14260 27569 27502 12270 
2543,34223 29915 1289 24178 8884 
2547,34223 31992 27132 8519 21277 
2549,15743 8519 26502 13782 15280 
2551,34715 32347 31648 30712 32337 
2557,6552 7368 12866 7733 23089 
2560,33055 27394 15091 28583 27940 
2561,18200 6111 17982 19622 8035 
2564,10645 17240 34547 16080 33739 
2569,23949 28568 9012 31321 7597 
2570,11618 12669 25715 35453 33152 
2571,30633 20939 11657 35738 4762 
2581,6821 4735 36204 24488 7716 
2582,36872 1447 33475 35300 13473 
2585,31810 24337 21163 5187 15258 
2591,33546 3238 2534 31836 28842 
2595,35300 34517 3366 18546 12867 
2597,32164 28102 21717 18720 10446 
2599,6446 8496 562 616 8578 
2602,13489 35151 23868 35257 34600 
2603,16766 34517 28688 9913 8519 
2604,29047 531 5590 29569 676 
2610,36853 29915 30925 20234 579 
2617,4327 11128 26167 32479 14709 
2621,16825 28102 35300 13373 37033 
2623,4967 4515 33327 27275 23199 
2624,25920 8035 2911 8822 32164 
2629,12354 31444 479 9577 7597 
2631,32308 15623 30508 23326 21661 
2633,2143 34517 16845 16419 6461 
2638,33840 6461 4327 17696 29184 
2644,17450 6595 24488 28102 15252 
2645,29736 25976 19072 36021 34330 
2647,22338 24618 35762 33550 21386 
2648,8035 2041 21818 1289 33818 
2651,14405 35026 9015 12652 22 
2654,33173 33475 25421 14988 5227 
2655,1727 14821 29782 31106 1884 
2658,24639 2041 33788 29915 31992 
2661,31961 16087 31836 34439 4099 
2662,13069 6343 31992 14780 19419 
